,CustomerID,Recency,Frequency,Monetary
22638,22639,18,38,902
22639,22640,164,31,1349
22640,22641,146,45,461
22641,22642,314,33,2661
22642,22643,253,22,3415
22643,22644,160,27,2799
22644,22645,349,27,1106
22645,22646,49,21,1926
22646,22647,176,35,4032
22647,22648,327,47,2510
22648,22649,65,10,4311
22649,22650,289,47,4766
22650,22651,50,28,4356
22651,22652,4,40,2329
22652,22653,119,37,4810
22653,22654,340,41,4482
22654,22655,164,33,4726
22655,22656,223,8,4476
22656,22657,358,37,1742
22657,22658,156,41,802
22658,22659,262,33,3590
22659,22660,173,19,4760
22660,22661,23,30,3726
22661,22662,61,14,2706
22662,22663,356,14,1181
22663,22664,321,36,1357
22664,22665,134,7,2107
22665,22666,24,43,230
22666,22667,293,34,2171
22667,22668,45,32,2761
22668,22669,179,42,2113
22669,22670,356,33,2298
22670,22671,358,14,4094
22671,22672,63,25,802
22672,22673,29,28,222
22673,22674,357,42,4469
22674,22675,96,39,4363
22675,22676,266,30,2729
22676,22677,291,31,469
22677,22678,55,24,4468
22678,22679,153,4,3150
22679,22680,219,14,2840
22680,22681,173,9,1571
22681,22682,96,36,2270
22682,22683,123,6,2400
22683,22684,12,24,3991
22684,22685,4,26,2996
22685,22686,362,34,4220
22686,22687,346,1,3727
22687,22688,67,23,1601
22688,22689,145,17,590
22689,22690,65,36,651
22690,22691,82,37,2659
22691,22692,105,45,4916
22692,22693,181,20,3112
22693,22694,340,26,143
22694,22695,105,11,1555
22695,22696,226,20,3612
22696,22697,28,1,2445
22697,22698,16,44,1101
22698,22699,277,13,3846
22699,22700,333,36,1262
22700,22701,298,44,2431
22701,22702,54,38,3343
22702,22703,288,13,1251
22703,22704,114,14,3557
22704,22705,38,12,2764
22705,22706,230,34,1668
22706,22707,166,27,4871
22707,22708,182,12,3565
22708,22709,205,38,2079
22709,22710,245,36,1808
22710,22711,359,1,3040
22711,22712,333,26,2494
22712,22713,309,40,646
22713,22714,121,40,4430
22714,22715,259,21,4741
22715,22716,210,32,2853
22716,22717,310,25,3101
22717,22718,296,12,316
22718,22719,194,25,4752
22719,22720,68,26,1984
22720,22721,114,36,346
22721,22722,220,16,607
22722,22723,220,14,4337
22723,22724,218,46,1358
22724,22725,237,34,4755
22725,22726,298,49,1366
22726,22727,94,24,1924
22727,22728,253,8,2022
22728,22729,357,27,1362
22729,22730,215,39,3351
22730,22731,258,13,4883
22731,22732,347,29,1805
22732,22733,240,31,3587
22733,22734,315,43,4679
22734,22735,214,19,3598
22735,22736,98,10,1607
22736,22737,16,43,4591
22737,22738,154,48,566
22738,22739,16,40,1058
22739,22740,198,34,331
22740,22741,108,46,1888
22741,22742,23,49,685
22742,22743,42,49,2500
22743,22744,37,43,3090
22744,22745,328,1,198
22745,22746,165,19,4724
22746,22747,116,1,2010
22747,22748,150,24,1326
22748,22749,6,25,1287
22749,22750,32,4,648
22750,22751,145,24,386
22751,22752,294,39,2118
22752,22753,293,20,4863
22753,22754,177,33,4260
22754,22755,177,28,2306
22755,22756,61,43,2263
22756,22757,77,45,3211
22757,22758,86,35,2430
22758,22759,191,24,1824
22759,22760,7,40,599
22760,22761,85,44,1788
22761,22762,262,2,3777
22762,22763,259,23,459
22763,22764,47,33,2013
22764,22765,341,14,4342
22765,22766,94,15,4263
22766,22767,224,32,4338
22767,22768,279,23,3166
22768,22769,3,4,3400
22769,22770,129,20,1906
22770,22771,323,31,3674
22771,22772,249,7,708
22772,22773,229,1,820
22773,22774,327,5,158
22774,22775,131,14,1692
22775,22776,228,30,4889
22776,22777,177,38,1931
22777,22778,323,23,3271
22778,22779,311,7,368
22779,22780,31,44,2939
22780,22781,66,39,4544
22781,22782,206,16,596
22782,22783,101,9,4497
22783,22784,320,39,4066
22784,22785,31,46,869
22785,22786,191,34,2969
22786,22787,66,31,691
22787,22788,303,45,2647
22788,22789,235,7,4384
22789,22790,278,2,1485
22790,22791,202,6,1319
22791,22792,350,44,1768
22792,22793,225,34,4343
22793,22794,83,17,1803
22794,22795,46,26,192
22795,22796,89,12,3644
22796,22797,186,20,4789
22797,22798,189,41,1529
22798,22799,246,46,3851
22799,22800,46,35,1042
22800,22801,257,35,3168
22801,22802,352,29,557
22802,22803,61,48,4404
22803,22804,105,38,4753
22804,22805,337,31,3539
22805,22806,14,40,3383
22806,22807,301,13,1408
22807,22808,77,26,1271
22808,22809,230,22,2614
22809,22810,167,8,1966
22810,22811,66,40,723
22811,22812,32,7,2762
22812,22813,96,5,3193
22813,22814,58,1,534
22814,22815,104,45,476
22815,22816,312,40,4713
22816,22817,134,11,3448
22817,22818,217,32,4601
22818,22819,67,7,3881
22819,22820,178,29,3014
22820,22821,247,30,3353
22821,22822,294,21,1798
22822,22823,235,39,2513
22823,22824,131,48,4496
22824,22825,112,44,4699
22825,22826,54,43,4888
22826,22827,290,41,2332
22827,22828,239,39,2732
22828,22829,240,20,1203
22829,22830,295,22,3374
22830,22831,112,29,2195
22831,22832,88,46,568
22832,22833,228,4,2445
22833,22834,304,3,3869
22834,22835,305,9,823
22835,22836,290,5,948
22836,22837,208,3,1602
22837,22838,356,25,3159
22838,22839,274,32,2819
22839,22840,70,33,3805
22840,22841,220,18,913
22841,22842,231,45,1769
22842,22843,290,36,3496
22843,22844,307,41,2576
22844,22845,361,29,4348
22845,22846,349,39,1076
22846,22847,255,47,2716
22847,22848,142,45,1749
22848,22849,69,2,2755
22849,22850,89,11,3652
22850,22851,359,31,670
22851,22852,136,4,2615
22852,22853,143,29,3730
22853,22854,339,3,2413
22854,22855,187,2,4110
22855,22856,11,44,1802
22856,22857,148,36,1590
22857,22858,292,14,2629
22858,22859,338,48,3975
22859,22860,38,4,4571
22860,22861,345,44,1271
22861,22862,208,30,4241
22862,22863,210,19,168
22863,22864,1,19,162
22864,22865,360,44,4363
22865,22866,65,31,779
22866,22867,1,15,4096
22867,22868,243,29,2469
22868,22869,316,3,3462
22869,22870,25,19,126
22870,22871,347,22,1570
22871,22872,50,47,1500
22872,22873,348,20,4224
22873,22874,241,7,1286
22874,22875,32,4,3158
22875,22876,33,1,3682
22876,22877,200,41,4861
22877,22878,234,7,2758
22878,22879,26,22,2039
22879,22880,42,37,3871
22880,22881,61,30,2395
22881,22882,41,9,4717
22882,22883,130,27,641
22883,22884,355,38,1710
22884,22885,354,23,3827
22885,22886,198,12,1514
22886,22887,287,13,4313
22887,22888,151,33,1675
22888,22889,204,15,100
22889,22890,182,16,4496
22890,22891,207,34,2529
22891,22892,147,9,396
22892,22893,204,42,2471
22893,22894,48,27,3685
22894,22895,258,48,1396
22895,22896,139,15,1516
22896,22897,172,35,1423
22897,22898,101,34,1563
22898,22899,187,40,178
22899,22900,315,30,1822
22900,22901,294,48,2789
22901,22902,363,23,4197
22902,22903,21,9,1183
22903,22904,298,32,3575
22904,22905,10,35,2817
22905,22906,187,49,3896
22906,22907,133,32,2292
22907,22908,33,45,4091
22908,22909,69,16,2121
22909,22910,80,32,3111
22910,22911,191,25,1284
22911,22912,101,30,1349
22912,22913,285,37,281
22913,22914,221,37,1438
22914,22915,53,35,619
22915,22916,160,45,1794
22916,22917,42,8,4771
22917,22918,47,40,4200
22918,22919,159,49,1293
22919,22920,184,47,3533
22920,22921,246,36,896
22921,22922,11,25,2033
22922,22923,154,18,1303
22923,22924,220,39,4376
22924,22925,155,10,915
22925,22926,339,1,3069
22926,22927,283,4,1335
22927,22928,187,26,3074
22928,22929,62,11,1662
22929,22930,148,15,2376
22930,22931,144,32,2752
22931,22932,103,15,1214
22932,22933,300,28,3943
22933,22934,93,23,814
22934,22935,286,3,2267
22935,22936,119,32,4328
22936,22937,29,20,150
22937,22938,30,14,677
22938,22939,360,35,3211
22939,22940,288,40,2096
22940,22941,138,42,731
22941,22942,51,9,4056
22942,22943,292,47,3454
22943,22944,234,24,2654
22944,22945,55,41,4404
22945,22946,292,4,1090
22946,22947,240,12,4377
22947,22948,312,24,3549
22948,22949,36,1,4398
22949,22950,89,14,2668
22950,22951,212,31,3050
22951,22952,318,10,4265
22952,22953,245,33,3394
22953,22954,87,36,570
22954,22955,240,42,3592
22955,22956,320,35,2607
22956,22957,188,48,4112
22957,22958,57,18,2997
22958,22959,113,25,4192
22959,22960,223,12,3110
22960,22961,70,28,4883
22961,22962,227,9,1332
22962,22963,256,24,3312
22963,22964,180,20,3743
22964,22965,184,26,3291
22965,22966,191,5,513
22966,22967,232,27,4396
22967,22968,276,28,125
22968,22969,233,37,479
22969,22970,54,40,1029
22970,22971,257,7,1703
22971,22972,90,19,3761
22972,22973,226,22,915
22973,22974,247,18,2729
22974,22975,151,15,3675
22975,22976,113,33,4652
22976,22977,269,39,1019
22977,22978,157,5,944
22978,22979,347,40,3787
22979,22980,351,37,4540
22980,22981,299,5,4993
22981,22982,159,37,3077
22982,22983,330,43,1786
22983,22984,225,7,946
22984,22985,14,2,2909
22985,22986,355,30,3532
22986,22987,109,49,2523
22987,22988,96,11,3737
22988,22989,195,37,453
22989,22990,58,39,4900
22990,22991,352,33,4089
22991,22992,294,9,4888
22992,22993,154,11,2032
22993,22994,64,12,3590
22994,22995,158,10,1656
22995,22996,265,11,683
22996,22997,121,33,1280
22997,22998,288,20,3815
22998,22999,11,5,3878
22999,23000,214,47,4566
23000,23001,162,24,974
23001,23002,105,32,1639
23002,23003,147,31,190
23003,23004,182,42,1233
23004,23005,338,44,477
23005,23006,37,14,1818
23006,23007,82,19,559
23007,23008,12,42,1151
23008,23009,4,24,2207
23009,23010,43,32,2135
23010,23011,51,12,4568
23011,23012,261,21,2001
23012,23013,134,36,2728
23013,23014,87,25,3932
23014,23015,362,14,2927
23015,23016,56,8,199
23016,23017,217,29,1067
23017,23018,68,25,3438
23018,23019,352,23,4969
23019,23020,44,36,282
23020,23021,143,48,204
23021,23022,346,12,3689
23022,23023,42,12,714
23023,23024,139,18,513
23024,23025,73,36,1141
23025,23026,267,48,1418
23026,23027,194,19,4529
23027,23028,155,48,754
23028,23029,246,35,1351
23029,23030,314,49,1722
23030,23031,218,27,3835
23031,23032,253,3,1989
23032,23033,277,13,2350
23033,23034,277,38,3811
23034,23035,72,41,902
23035,23036,129,19,4543
23036,23037,358,43,2764
23037,23038,186,35,4807
23038,23039,13,15,2341
23039,23040,329,16,2786
23040,23041,220,35,458
23041,23042,6,5,2402
23042,23043,239,7,4734
23043,23044,112,21,4774
23044,23045,228,41,546
23045,23046,17,1,1662
23046,23047,73,25,3323
23047,23048,12,30,980
23048,23049,86,19,1099
23049,23050,180,24,2230
23050,23051,122,46,2314
23051,23052,204,15,1942
23052,23053,70,35,802
23053,23054,108,24,3931
23054,23055,201,36,2659
23055,23056,52,49,4715
23056,23057,37,14,2937
23057,23058,117,22,1291
23058,23059,259,39,1681
23059,23060,264,8,4021
23060,23061,303,48,572
23061,23062,64,16,4659
23062,23063,42,46,818
23063,23064,43,17,2863
23064,23065,125,5,3523
23065,23066,270,41,996
23066,23067,347,35,3995
23067,23068,233,37,3982
23068,23069,132,18,3642
23069,23070,2,21,2310
23070,23071,115,42,4516
23071,23072,1,1,2895
23072,23073,331,17,307
23073,23074,65,8,3656
23074,23075,125,29,912
23075,23076,256,20,4742
23076,23077,322,49,648
23077,23078,143,37,1700
23078,23079,328,39,2458
23079,23080,246,5,3845
23080,23081,116,10,120
23081,23082,303,6,2161
23082,23083,90,7,2293
23083,23084,296,35,1670
23084,23085,42,27,672
23085,23086,35,42,4561
23086,23087,41,21,2651
23087,23088,341,24,970
23088,23089,124,29,4553
23089,23090,57,27,1083
23090,23091,294,38,3346
23091,23092,235,2,1937
23092,23093,96,25,2506
23093,23094,319,2,3189
23094,23095,343,38,3596
23095,23096,132,18,3387
23096,23097,176,42,335
23097,23098,52,7,2423
23098,23099,38,49,714
23099,23100,343,4,2616
23100,23101,5,44,3413
23101,23102,213,40,2823
23102,23103,120,41,1012
23103,23104,326,10,4777
23104,23105,209,41,3653
23105,23106,217,28,3611
23106,23107,24,30,3129
23107,23108,342,24,365
23108,23109,205,36,4521
23109,23110,226,16,3716
23110,23111,218,33,997
23111,23112,211,10,947
23112,23113,26,48,4860
23113,23114,252,21,830
23114,23115,3,27,1010
23115,23116,2,21,3657
23116,23117,92,27,3390
23117,23118,2,32,4340
23118,23119,150,5,2122
23119,23120,71,35,2161
23120,23121,4,22,724
23121,23122,38,36,4607
23122,23123,359,10,4075
23123,23124,70,34,1899
23124,23125,201,6,487
23125,23126,308,14,2851
23126,23127,252,37,4436
23127,23128,287,19,3741
23128,23129,292,32,2188
23129,23130,154,20,4701
23130,23131,133,21,3724
23131,23132,74,15,3657
23132,23133,274,17,4410
23133,23134,271,44,4953
23134,23135,185,45,1751
23135,23136,353,24,2106
23136,23137,5,21,4581
23137,23138,293,48,294
23138,23139,360,15,3950
23139,23140,86,11,3287
23140,23141,214,37,4070
23141,23142,15,30,4396
23142,23143,273,18,3395
23143,23144,51,28,3823
23144,23145,253,13,4193
23145,23146,45,43,3169
23146,23147,191,10,1271
23147,23148,122,47,3823
23148,23149,187,39,620
23149,23150,214,12,336
23150,23151,149,38,3312
23151,23152,170,41,1775
23152,23153,209,48,3386
23153,23154,82,40,2430
23154,23155,196,26,831
23155,23156,246,44,3586
23156,23157,345,19,163
23157,23158,357,23,4507
23158,23159,40,48,3951
23159,23160,168,36,4471
23160,23161,43,27,2055
23161,23162,329,16,3110
23162,23163,211,7,3264
23163,23164,179,13,2260
23164,23165,23,12,2216
23165,23166,95,27,3746
23166,23167,160,33,2502
23167,23168,244,31,2287
23168,23169,17,11,3994
23169,23170,112,17,658
23170,23171,103,38,4547
23171,23172,314,2,2775
23172,23173,86,3,806
23173,23174,35,34,2513
23174,23175,30,32,1569
23175,23176,192,24,474
23176,23177,179,24,2660
23177,23178,104,13,3044
23178,23179,165,22,181
23179,23180,122,19,4301
23180,23181,134,30,3277
23181,23182,290,39,3109
23182,23183,312,21,2473
23183,23184,224,48,4259
23184,23185,25,23,2854
23185,23186,13,16,4785
23186,23187,319,42,577
23187,23188,230,7,2796
23188,23189,102,20,4890
23189,23190,203,48,1408
23190,23191,267,42,2364
23191,23192,222,14,1162
23192,23193,104,26,3055
23193,23194,111,22,847
23194,23195,69,41,1087
23195,23196,358,36,3358
23196,23197,258,26,4266
23197,23198,168,12,225
23198,23199,293,49,2695
23199,23200,49,31,899
23200,23201,250,40,4432
23201,23202,331,4,3998
23202,23203,75,40,3901
23203,23204,201,27,1561
23204,23205,34,9,133
23205,23206,314,12,3854
23206,23207,111,29,3837
23207,23208,352,28,4345
23208,23209,316,16,2256
23209,23210,237,8,3117
23210,23211,32,47,756
23211,23212,209,49,2640
23212,23213,132,13,1451
23213,23214,106,14,4309
23214,23215,33,15,951
23215,23216,43,9,207
23216,23217,107,44,4482
23217,23218,265,32,1505
23218,23219,226,22,4089
23219,23220,179,25,2172
23220,23221,222,41,2390
23221,23222,125,26,1711
23222,23223,276,45,4864
23223,23224,167,29,3493
23224,23225,151,18,4721
23225,23226,41,36,1234
23226,23227,300,20,4731
23227,23228,35,33,1936
23228,23229,314,20,3425
23229,23230,304,3,894
23230,23231,231,43,3617
23231,23232,215,34,4361
23232,23233,314,6,513
23233,23234,101,31,492
23234,23235,57,35,331
23235,23236,215,32,2042
23236,23237,156,42,2393
23237,23238,64,9,3798
23238,23239,62,46,3748
23239,23240,339,48,1286
23240,23241,62,27,4858
23241,23242,94,24,985
23242,23243,341,22,709
23243,23244,26,30,197
23244,23245,121,36,1046
23245,23246,50,26,1782
23246,23247,252,2,1888
23247,23248,36,42,2657
23248,23249,289,44,2579
23249,23250,100,7,1863
23250,23251,324,27,1993
23251,23252,329,16,4190
23252,23253,136,49,153
23253,23254,194,46,3914
23254,23255,221,29,4885
23255,23256,279,21,1372
23256,23257,326,26,2920
23257,23258,55,18,4233
23258,23259,110,1,560
23259,23260,149,2,551
23260,23261,265,14,1353
23261,23262,162,38,4005
23262,23263,187,15,2730
23263,23264,129,36,384
23264,23265,108,24,3713
23265,23266,68,25,377
23266,23267,66,9,1620
23267,23268,144,15,3079
23268,23269,53,37,4636
23269,23270,128,6,3302
23270,23271,321,43,1692
23271,23272,207,45,4737
23272,23273,320,12,3016
23273,23274,216,27,4211
23274,23275,68,7,3670
23275,23276,62,28,1573
23276,23277,210,12,4031
23277,23278,337,42,4608
23278,23279,327,35,766
23279,23280,52,2,1653
23280,23281,116,26,3211
23281,23282,65,20,936
23282,23283,130,25,4281
23283,23284,177,21,3451
23284,23285,278,1,3652
23285,23286,163,28,239
23286,23287,332,38,1844
23287,23288,152,13,3743
23288,23289,350,30,453
23289,23290,236,10,2807
23290,23291,158,45,1195
23291,23292,327,22,1057
23292,23293,106,29,3491
23293,23294,306,5,3391
23294,23295,255,8,3787
23295,23296,358,11,4141
23296,23297,113,26,2802
23297,23298,30,19,4714
23298,23299,12,19,2381
23299,23300,177,30,4378
23300,23301,338,36,1372
23301,23302,46,42,4695
23302,23303,171,9,4248
23303,23304,130,7,249
23304,23305,245,18,2506
23305,23306,353,9,2552
23306,23307,203,6,445
23307,23308,226,6,1453
23308,23309,80,45,4540
23309,23310,310,22,2043
23310,23311,35,17,1687
23311,23312,52,15,4442
23312,23313,161,9,4936
23313,23314,84,6,4391
23314,23315,328,23,4960
23315,23316,26,17,4191
23316,23317,225,32,629
23317,23318,317,32,136
23318,23319,154,37,4782
23319,23320,293,3,4228
23320,23321,95,16,4743
23321,23322,225,2,4434
23322,23323,267,3,1730
23323,23324,41,41,1815
23324,23325,133,14,1524
23325,23326,66,14,1772
23326,23327,210,30,4786
23327,23328,153,49,3968
23328,23329,172,40,4327
23329,23330,325,49,1743
23330,23331,59,27,4591
23331,23332,184,17,4897
23332,23333,180,39,1935
23333,23334,322,9,2665
23334,23335,324,36,2448
23335,23336,12,10,1832
23336,23337,68,29,3742
23337,23338,329,4,180
23338,23339,202,21,3452
23339,23340,6,37,4302
23340,23341,15,2,2495
23341,23342,42,15,541
23342,23343,31,28,4098
23343,23344,181,25,2558
23344,23345,262,26,4236
23345,23346,289,9,1559
23346,23347,21,30,1303
23347,23348,182,9,1633
23348,23349,184,1,2867
23349,23350,244,12,1045
23350,23351,350,45,966
23351,23352,149,13,4144
23352,23353,256,14,1298
23353,23354,100,10,1876
23354,23355,55,17,2615
23355,23356,186,17,4314
23356,23357,320,31,689
23357,23358,86,46,261
23358,23359,174,49,815
23359,23360,22,26,4229
23360,23361,244,35,4211
23361,23362,60,36,2438
23362,23363,104,11,2894
23363,23364,139,16,1437
23364,23365,303,29,4144
23365,23366,159,45,4990
23366,23367,232,18,129
23367,23368,77,11,1540
23368,23369,18,11,2499
23369,23370,22,9,561
23370,23371,184,25,3219
23371,23372,145,32,1995
23372,23373,38,34,3511
23373,23374,281,3,1634
23374,23375,288,14,4962
23375,23376,143,48,4036
23376,23377,13,40,2051
23377,23378,186,25,4685
23378,23379,267,16,3648
23379,23380,269,36,3050
23380,23381,97,9,3964
23381,23382,357,4,3942
23382,23383,294,45,3599
23383,23384,1,2,3918
23384,23385,295,25,2116
23385,23386,27,22,2447
23386,23387,36,5,2734
23387,23388,160,49,3036
23388,23389,31,21,3157
23389,23390,127,10,4551
23390,23391,262,23,410
23391,23392,345,27,1708
23392,23393,210,30,711
23393,23394,150,4,580
23394,23395,31,6,3366
23395,23396,100,26,1309
23396,23397,329,10,3932
23397,23398,302,49,1439
23398,23399,353,5,3243
23399,23400,219,39,4238
23400,23401,253,37,1264
23401,23402,171,40,3152
23402,23403,257,1,2333
23403,23404,57,34,3109
23404,23405,9,48,3076
23405,23406,5,8,3687
23406,23407,335,21,3426
23407,23408,114,31,2642
23408,23409,265,47,2611
23409,23410,173,23,4336
23410,23411,220,11,2024
23411,23412,205,16,3086
23412,23413,24,27,1571
23413,23414,170,7,3499
23414,23415,103,49,3675
23415,23416,60,24,4258
23416,23417,86,32,928
23417,23418,255,35,130
23418,23419,165,31,1199
23419,23420,167,47,400
23420,23421,84,29,2811
23421,23422,202,4,1698
23422,23423,90,35,4740
23423,23424,89,11,2930
23424,23425,120,34,1791
23425,23426,156,39,1163
23426,23427,188,15,4527
23427,23428,188,14,1025
23428,23429,262,21,2028
23429,23430,52,7,2205
23430,23431,140,17,4045
23431,23432,19,42,3696
23432,23433,75,18,4279
23433,23434,230,14,4470
23434,23435,130,38,3107
23435,23436,55,29,125
23436,23437,271,10,1302
23437,23438,100,17,2628
23438,23439,69,32,993
23439,23440,299,20,3618
23440,23441,17,17,3502
23441,23442,354,46,2974
23442,23443,116,7,2473
23443,23444,152,39,3144
23444,23445,330,44,3515
23445,23446,116,30,2126
23446,23447,30,38,3830
23447,23448,323,40,4868
23448,23449,51,41,1850
23449,23450,60,10,1578
23450,23451,229,32,3603
23451,23452,259,26,3560
23452,23453,360,48,274
23453,23454,5,17,3233
23454,23455,28,1,700
23455,23456,254,39,4016
23456,23457,364,26,2315
23457,23458,231,30,800
23458,23459,357,9,4910
23459,23460,200,44,4963
23460,23461,332,33,2157
23461,23462,271,26,2892
23462,23463,339,42,2497
23463,23464,304,10,2074
23464,23465,46,42,3763
23465,23466,28,32,3313
23466,23467,7,39,1639
23467,23468,232,47,3046
23468,23469,199,42,2971
23469,23470,94,48,888
23470,23471,82,48,761
23471,23472,88,33,4986
23472,23473,186,27,1372
23473,23474,243,43,3559
23474,23475,68,29,2146
23475,23476,311,19,2569
23476,23477,187,18,4988
23477,23478,239,35,2590
23478,23479,218,47,2533
23479,23480,108,28,2717
23480,23481,307,38,3489
23481,23482,38,10,1860
23482,23483,349,3,4616
23483,23484,276,42,3141
23484,23485,10,29,722
23485,23486,26,16,1249
23486,23487,48,36,1115
23487,23488,347,1,4266
23488,23489,14,18,614
23489,23490,100,4,2649
23490,23491,187,5,4127
23491,23492,12,21,1673
23492,23493,279,4,4041
23493,23494,341,20,3909
23494,23495,328,19,2434
23495,23496,167,35,1451
23496,23497,122,45,124
23497,23498,95,24,4698
23498,23499,25,20,572
23499,23500,17,28,4448
23500,23501,29,38,356
23501,23502,323,24,3507
23502,23503,341,20,2656
23503,23504,313,24,4582
23504,23505,72,6,1171
23505,23506,270,38,1777
23506,23507,250,25,269
23507,23508,295,32,4436
23508,23509,144,17,730
23509,23510,274,17,4530
23510,23511,223,5,2938
23511,23512,75,17,3936
23512,23513,102,9,4426
23513,23514,20,20,4142
23514,23515,117,2,446
23515,23516,174,19,4857
23516,23517,173,9,3610
23517,23518,4,40,3482
23518,23519,340,19,3996
23519,23520,148,45,1563
23520,23521,114,4,2533
23521,23522,321,6,3487
23522,23523,167,36,4353
23523,23524,300,11,1408
23524,23525,118,21,2762
23525,23526,100,42,3038
23526,23527,274,48,2133
23527,23528,175,25,3511
23528,23529,159,30,707
23529,23530,227,18,2601
23530,23531,38,25,4166
23531,23532,198,21,947
23532,23533,136,23,1904
23533,23534,104,30,1073
23534,23535,193,44,4205
23535,23536,250,46,2544
23536,23537,13,18,451
23537,23538,55,33,321
23538,23539,344,45,4393
23539,23540,85,35,4656
23540,23541,109,46,220
23541,23542,43,22,290
23542,23543,71,24,2874
23543,23544,268,23,4423
23544,23545,59,1,2559
23545,23546,44,15,1769
23546,23547,272,48,1887
23547,23548,14,28,3993
23548,23549,112,42,1470
23549,23550,314,20,3460
23550,23551,228,36,327
23551,23552,169,43,1615
23552,23553,291,16,215
23553,23554,246,5,494
23554,23555,266,43,2701
23555,23556,337,15,2999
23556,23557,243,2,2373
23557,23558,158,24,2462
23558,23559,300,13,2137
23559,23560,327,23,2684
23560,23561,18,12,4053
23561,23562,83,46,510
23562,23563,335,33,2370
23563,23564,231,44,140
23564,23565,342,45,3393
23565,23566,253,25,1475
23566,23567,167,35,1583
23567,23568,42,35,1754
23568,23569,249,1,944
23569,23570,248,43,1835
23570,23571,286,4,4239
23571,23572,20,31,2900
23572,23573,352,28,4275
23573,23574,42,11,4757
23574,23575,345,32,1910
23575,23576,87,2,3362
23576,23577,261,44,1346
23577,23578,306,13,4167
23578,23579,297,17,2086
23579,23580,350,4,4325
23580,23581,240,31,1269
23581,23582,167,38,3109
23582,23583,313,3,677
23583,23584,219,43,1147
23584,23585,133,12,2843
23585,23586,207,44,3428
23586,23587,51,18,4241
23587,23588,106,30,728
23588,23589,184,46,2734
23589,23590,201,11,3698
23590,23591,11,24,385
23591,23592,254,21,2893
23592,23593,150,49,3004
23593,23594,354,48,2982
23594,23595,355,35,4181
23595,23596,96,4,3134
23596,23597,106,26,3835
23597,23598,143,8,4299
23598,23599,166,24,3620
23599,23600,1,43,668
23600,23601,46,45,1450
23601,23602,242,12,4826
23602,23603,344,5,4569
23603,23604,278,16,2414
23604,23605,3,32,2229
23605,23606,142,29,1518
23606,23607,61,33,4932
23607,23608,294,41,4302
23608,23609,225,14,1740
23609,23610,302,25,1561
23610,23611,170,8,2139
23611,23612,134,27,3898
23612,23613,41,35,1644
23613,23614,231,22,4817
23614,23615,226,7,2924
23615,23616,139,36,2848
23616,23617,110,47,1010
23617,23618,297,12,672
23618,23619,57,9,2911
23619,23620,123,45,1029
23620,23621,240,35,1763
23621,23622,86,39,452
23622,23623,176,19,847
23623,23624,63,28,625
23624,23625,39,29,736
23625,23626,138,8,1741
23626,23627,241,43,846
23627,23628,226,27,132
23628,23629,206,5,1625
23629,23630,164,48,1510
23630,23631,27,29,2449
23631,23632,183,35,3092
23632,23633,198,33,3595
23633,23634,337,32,1164
23634,23635,107,21,667
23635,23636,189,10,1192
23636,23637,36,42,2429
23637,23638,85,16,1495
23638,23639,155,11,1608
23639,23640,169,19,1117
23640,23641,284,13,3477
23641,23642,272,15,224
23642,23643,35,42,4964
23643,23644,184,36,3071
23644,23645,99,32,2765
23645,23646,237,19,1499
23646,23647,122,15,4253
23647,23648,23,38,4253
23648,23649,63,22,3309
23649,23650,326,49,1266
23650,23651,150,13,373
23651,23652,195,20,3874
23652,23653,80,49,2287
23653,23654,315,15,4065
23654,23655,153,7,781
23655,23656,17,22,676
23656,23657,39,43,4870
23657,23658,333,20,4521
23658,23659,348,19,858
23659,23660,202,27,3315
23660,23661,280,8,666
23661,23662,88,18,1904
23662,23663,300,10,2025
23663,23664,292,49,3530
23664,23665,355,41,3287
23665,23666,70,35,3547
23666,23667,124,15,2983
23667,23668,80,23,4244
23668,23669,45,12,2023
23669,23670,233,49,4826
23670,23671,154,27,3660
23671,23672,180,6,4789
23672,23673,31,24,1297
23673,23674,85,22,644
23674,23675,45,9,3786
23675,23676,323,10,4277
23676,23677,332,3,4150
23677,23678,243,6,2866
23678,23679,40,26,3804
23679,23680,182,45,2506
23680,23681,297,14,2885
23681,23682,81,36,4227
23682,23683,38,42,737
23683,23684,356,19,3607
23684,23685,57,48,4479
23685,23686,322,39,3594
23686,23687,30,23,3694
23687,23688,266,5,4430
23688,23689,227,44,4257
23689,23690,317,15,2021
23690,23691,292,30,4109
23691,23692,54,33,708
23692,23693,97,38,3185
23693,23694,4,19,3308
23694,23695,310,5,4202
23695,23696,91,9,1578
23696,23697,89,7,1316
23697,23698,320,24,247
23698,23699,92,41,2716
23699,23700,150,16,3993
23700,23701,234,37,4550
23701,23702,337,10,1673
23702,23703,59,21,4439
23703,23704,185,21,2155
23704,23705,44,47,1064
23705,23706,180,15,2693
23706,23707,76,13,3855
23707,23708,144,7,4195
23708,23709,101,40,4659
23709,23710,272,8,2168
23710,23711,55,43,143
23711,23712,189,41,3452
23712,23713,351,38,3986
23713,23714,335,2,2128
23714,23715,77,37,3301
23715,23716,296,22,4523
23716,23717,219,4,2253
23717,23718,277,47,4808
23718,23719,66,7,2998
23719,23720,136,1,3864
23720,23721,234,19,1944
23721,23722,199,30,3071
23722,23723,266,2,1995
23723,23724,43,13,4858
23724,23725,361,28,2449
23725,23726,228,14,4745
23726,23727,227,3,4231
23727,23728,63,16,1559
